Date,Close
2019-12-31 14:30:00,212.61000061035156
2020-01-02 14:30:00,216.16000366210938
2020-01-03 14:30:00,214.17999267578125
2020-01-06 14:30:00,215.55999755859375
2020-01-07 14:30:00,215.52999877929688
2020-01-08 14:30:00,217.14999389648438
2020-01-09 14:30:00,218.99000549316406
2020-01-10 14:30:00,218.42999267578125
2020-01-13 14:30:00,220.9499969482422
2020-01-14 14:30:00,220.0800018310547
2020-01-15 14:30:00,220.1699981689453
2020-01-16 14:30:00,222.27999877929688
2020-01-17 14:30:00,223.3800048828125
2020-01-21 14:30:00,223.27999877929688
2020-01-22 14:30:00,223.8699951171875
2020-01-23 14:30:00,224.58999633789062
2020-01-24 14:30:00,222.6999969482422
2020-01-27 14:30:00,218.10000610351562
2020-01-28 14:30:00,221.4499969482422
2020-01-29 14:30:00,221.80999755859375
2020-01-30 14:30:00,222.60000610351562
2020-01-31 14:30:00,219.07000732421875
2020-02-03 14:30:00,222.3800048828125
2020-02-04 14:30:00,227.47000122070312
2020-02-05 14:30:00,228.22000122070312
2020-02-06 14:30:00,230.19000244140625
2020-02-07 14:30:00,229.1999969482422
2020-02-10 14:30:00,231.97000122070312
2020-02-11 14:30:00,232.00999450683594
2020-02-12 14:30:00,234.27000427246094
2020-02-13 14:30:00,233.97000122070312
2020-02-14 14:30:00,234.63999938964844
2020-02-18 14:30:00,234.72999572753906
2020-02-19 14:30:00,236.97999572753906
2020-02-20 14:30:00,234.77999877929688
2020-02-21 14:30:00,230.27000427246094
2020-02-24 14:30:00,221.38999938964844
2020-02-25 14:30:00,215.3699951171875
2020-02-26 14:30:00,216.47999572753906
2020-02-27 14:30:00,205.63999938964844
2020-02-28 14:30:00,205.8000030517578
2020-03-02 14:30:00,216.4199981689453
2020-03-03 14:30:00,209.47999572753906
2020-03-04 14:30:00,218.22000122070312
2020-03-05 14:30:00,211.58999633789062
2020-03-06 14:30:00,208.02000427246094
2020-03-09 13:30:00,193.57000732421875
2020-03-10 13:30:00,204.11000061035156
2020-03-11 13:30:00,195.22000122070312
2020-03-12 13:30:00,177.32000732421875
2020-03-13 13:30:00,192.33999633789062
2020-03-16 13:30:00,169.3000030517578
2020-03-17 13:30:00,182.13999938964844
2020-03-18 13:30:00,176.60000610351562
2020-03-19 13:30:00,177.66000366210938
2020-03-20 13:30:00,170.6999969482422
2020-03-23 13:30:00,170.4600067138672
2020-03-24 13:30:00,183.66000366210938
2020-03-25 13:30:00,182.3000030517578
2020-03-26 13:30:00,191.89999389648438
2020-03-27 13:30:00,185.3000030517578
2020-03-30 13:30:00,192.0399932861328
2020-03-31 13:30:00,190.39999389648438
2020-04-01 13:30:00,182.30999755859375
2020-04-02 13:30:00,186.00999450683594
2020-04-03 13:30:00,183.3699951171875
2020-04-06 13:30:00,196.47999572753906
2020-04-07 13:30:00,196.39999389648438
2020-04-08 13:30:00,200.57000732421875
2020-04-09 13:30:00,200.86000061035156
2020-04-13 13:30:00,203.02999877929688
2020-04-14 13:30:00,211.86000061035156
2020-04-15 13:30:00,209.42999267578125
2020-04-16 13:30:00,213.25
2020-04-17 13:30:00,215.2899932861328
2020-04-20 13:30:00,212.74000549316406
2020-04-21 13:30:00,204.88999938964844
2020-04-22 13:30:00,210.97000122070312
2020-04-23 13:30:00,210.52000427246094
2020-04-24 13:30:00,213.83999633789062
2020-04-27 13:30:00,215.55999755859375
2020-04-28 13:30:00,211.5
2020-04-29 13:30:00,219.0
2020-04-30 13:30:00,218.91000366210938
2020-05-01 13:30:00,212.74000549316406
2020-05-04 13:30:00,215.22000122070312
2020-05-05 13:30:00,217.66000366210938
2020-05-06 13:30:00,219.0
2020-05-07 13:30:00,221.82000732421875
2020-05-08 13:30:00,224.86000061035156
2020-05-11 13:30:00,226.8699951171875
2020-05-12 13:30:00,222.1199951171875
2020-05-13 13:30:00,219.33999633789062
2020-05-14 13:30:00,221.8300018310547
2020-05-15 13:30:00,223.27000427246094
2020-05-18 13:30:00,227.42999267578125
2020-05-19 13:30:00,226.86000061035156
2020-05-20 13:30:00,231.38999938964844
2020-05-21 13:30:00,228.8699951171875
2020-05-22 13:30:00,229.66000366210938
2020-05-26 13:30:00,229.0399932861328
2020-05-27 13:30:00,230.2899932861328
2020-05-28 13:30:00,229.99000549316406
2020-05-29 13:30:00,233.36000061035156
2020-06-01 13:30:00,234.05999755859375
2020-06-02 13:30:00,235.6300048828125
2020-06-03 13:30:00,236.69000244140625
2020-06-04 13:30:00,235.02999877929688
2020-06-05 13:30:00,239.69000244140625
2020-06-08 13:30:00,241.5500030517578
2020-06-09 13:30:00,243.3000030517578
2020-06-10 13:30:00,246.22000122070312
2020-06-11 13:30:00,234.02000427246094
2020-06-12 13:30:00,235.8800048828125
2020-06-15 13:30:00,238.75
2020-06-16 13:30:00,242.85000610351562
2020-06-17 13:30:00,243.6199951171875
2020-06-18 13:30:00,244.27999877929688
2020-06-19 13:30:00,244.24000549316406
2020-06-22 13:30:00,246.74000549316406
2020-06-23 13:30:00,248.83999633789062
2020-06-24 13:30:00,243.7100067138672
2020-06-25 13:30:00,246.02999877929688
2020-06-26 13:30:00,240.22000122070312
2020-06-29 13:30:00,242.83999633789062
2020-06-30 13:30:00,247.60000610351562
2020-07-01 13:30:00,250.49000549316406
2020-07-02 13:30:00,252.19000244140625
2020-07-06 13:30:00,258.3900146484375
2020-07-07 13:30:00,256.6099853515625
2020-07-08 13:30:00,259.989990234375
2020-07-09 13:30:00,262.17999267578125
2020-07-10 13:30:00,263.9700012207031
2020-07-13 13:30:00,258.5400085449219
2020-07-14 13:30:00,260.3699951171875
2020-07-15 13:30:00,260.8999938964844
2020-07-16 13:30:00,259.1199951171875
2020-07-17 13:30:00,259.4200134277344
2020-07-20 13:30:00,266.7799987792969
2020-07-21 13:30:00,264.0
2020-07-22 13:30:00,264.92999267578125
2020-07-23 13:30:00,258.010009765625
2020-07-24 13:30:00,255.55999755859375
2020-07-27 13:30:00,260.1199951171875
2020-07-28 13:30:00,256.80999755859375
2020-07-29 13:30:00,259.7699890136719
2020-07-30 13:30:00,261.1300048828125
2020-07-31 13:30:00,265.7900085449219
2020-08-03 13:30:00,269.3800048828125
2020-08-04 13:30:00,270.3800048828125
2020-08-05 13:30:00,271.04998779296875
2020-08-06 13:30:00,274.6400146484375
2020-08-07 13:30:00,271.4700012207031
2020-08-10 13:30:00,270.30999755859375
2020-08-11 13:30:00,265.19000244140625
2020-08-12 13:30:00,271.8599853515625
2020-08-13 13:30:00,272.4800109863281
2020-08-14 13:30:00,272.1600036621094
2020-08-17 13:30:00,275.32000732421875
2020-08-18 13:30:00,277.9700012207031
2020-08-19 13:30:00,276.1000061035156
2020-08-20 13:30:00,279.92999267578125
2020-08-21 13:30:00,281.8699951171875
2020-08-24 13:30:00,283.6300048828125
2020-08-25 13:30:00,285.8599853515625
2020-08-26 13:30:00,291.9599914550781
2020-08-27 13:30:00,291.04998779296875
2020-08-28 13:30:00,292.5299987792969
2020-08-31 13:30:00,294.8800048828125
2020-09-01 13:30:00,299.9200134277344
2020-09-02 13:30:00,302.760009765625
2020-09-03 13:30:00,287.4100036621094
2020-09-04 13:30:00,283.5799865722656
2020-09-08 13:30:00,269.95001220703125
2020-09-09 13:30:00,277.8800048828125
2020-09-10 13:30:00,272.3399963378906
2020-09-11 13:30:00,270.45001220703125
2020-09-14 13:30:00,275.1600036621094
2020-09-15 13:30:00,279.05999755859375
2020-09-16 13:30:00,274.6099853515625
2020-09-17 13:30:00,270.32000732421875
2020-09-18 13:30:00,266.8699951171875
2020-09-21 13:30:00,267.510009765625
2020-09-22 13:30:00,272.4800109863281
2020-09-23 13:30:00,264.1600036621094
2020-09-24 13:30:00,265.3900146484375
2020-09-25 13:30:00,271.55999755859375
2020-09-28 13:30:00,277.20001220703125
2020-09-29 13:30:00,275.95001220703125
2020-09-30 13:30:00,277.8399963378906
2020-10-01 13:30:00,282.25
2020-10-02 13:30:00,274.30999755859375
2020-10-05 13:30:00,280.1600036621094
2020-10-06 13:30:00,275.1600036621094
2020-10-07 13:30:00,279.9200134277344
2020-10-08 13:30:00,281.4100036621094
2020-10-09 13:30:00,285.7099914550781
2020-10-12 13:30:00,294.5299987792969
2020-10-13 13:30:00,294.5199890136719
2020-10-14 13:30:00,292.05999755859375
2020-10-15 13:30:00,290.1000061035156
2020-10-16 13:30:00,288.510009765625
2020-10-19 13:30:00,283.79998779296875
2020-10-20 13:30:00,284.4100036621094
2020-10-21 13:30:00,284.19000244140625
2020-10-22 13:30:00,284.17999267578125
2020-10-23 13:30:00,284.739990234375
2020-10-26 13:30:00,280.4700012207031
2020-10-27 13:30:00,282.6600036621094
2020-10-28 13:30:00,271.6400146484375
2020-10-29 13:30:00,276.3900146484375
2020-10-30 13:30:00,269.3800048828125
2020-11-02 14:30:00,269.9800109863281
2020-11-03 14:30:00,274.6499938964844
2020-11-04 14:30:00,286.9100036621094
2020-11-05 14:30:00,294.3900146484375
2020-11-06 14:30:00,294.6099853515625
2020-11-09 14:30:00,288.5899963378906
2020-11-10 14:30:00,283.4200134277344
2020-11-11 14:30:00,289.760009765625
2020-11-12 14:30:00,288.3999938964844
2020-11-13 14:30:00,290.92999267578125
2020-11-16 14:30:00,293.20001220703125
2020-11-17 14:30:00,292.2699890136719
2020-11-18 14:30:00,290.1099853515625
2020-11-19 14:30:00,292.3800048828125
2020-11-20 14:30:00,290.3800048828125
2020-11-23 14:30:00,290.3900146484375
2020-11-24 14:30:00,294.4700012207031
2020-11-25 14:30:00,296.2799987792969
2020-11-27 14:30:00,299.010009765625
2020-11-30 14:30:00,299.6199951171875
2020-12-01 14:30:00,303.4599914550781
2020-12-02 14:30:00,303.8500061035156
2020-12-03 14:30:00,304.2799987792969
2020-12-04 14:30:00,305.5199890136719
2020-12-07 14:30:00,307.25
2020-12-08 14:30:00,308.2900085449219
2020-12-09 14:30:00,301.30999755859375
2020-12-10 14:30:00,302.5199890136719
2020-12-11 14:30:00,301.8500061035156
2020-12-14 14:30:00,304.0400085449219
2020-12-15 14:30:00,307.2900085449219
2020-12-16 14:30:00,308.9800109863281
2020-12-17 14:30:00,311.0
2020-12-18 14:30:00,310.05999755859375
2020-12-21 14:30:00,308.9200134277344
2020-12-22 14:30:00,309.760009765625
2020-12-23 14:30:00,308.20001220703125
2020-12-24 14:30:00,309.55999755859375
2020-12-28 14:30:00,312.67999267578125
2020-12-29 14:30:00,312.9599914550781
2020-12-30 14:30:00,312.9700012207031
2020-12-31 14:30:00,313.739990234375
2021-01-04 14:30:00,309.30999755859375
2021-01-05 14:30:00,311.8599853515625
2021-01-06 14:30:00,307.5400085449219
2021-01-07 14:30:00,314.9800109863281
2021-01-08 14:30:00,319.0299987792969
2021-01-11 14:30:00,314.4200134277344
2021-01-12 14:30:00,313.9200134277344
2021-01-13 14:30:00,316.0400085449219
2021-01-14 14:30:00,314.3500061035156
2021-01-15 14:30:00,311.8599853515625
2021-01-19 14:30:00,316.4100036621094
2021-01-20 14:30:00,323.7699890136719
2021-01-21 14:30:00,326.3599853515625
2021-01-22 14:30:00,325.4200134277344
2021-01-25 14:30:00,328.1099853515625
2021-01-26 14:30:00,328.5899963378906
2021-01-27 14:30:00,319.42999267578125
2021-01-28 14:30:00,321.32000732421875
2021-01-29 14:30:00,314.55999755859375
2021-02-01 14:30:00,322.4200134277344
2021-02-02 14:30:00,327.67999267578125
2021-02-03 14:30:00,326.3800048828125
2021-02-04 14:30:00,330.239990234375
2021-02-05 14:30:00,331.3599853515625
2021-02-08 14:30:00,333.5799865722656
2021-02-09 14:30:00,333.510009765625
2021-02-10 14:30:00,332.75
2021-02-11 14:30:00,334.5799865722656
2021-02-12 14:30:00,336.45001220703125
2021-02-16 14:30:00,335.5400085449219
2021-02-17 14:30:00,333.92999267578125
2021-02-18 14:30:00,332.4700012207031
2021-02-19 14:30:00,331.0199890136719
2021-02-22 14:30:00,322.44000244140625
2021-02-23 14:30:00,321.4800109863281
2021-02-24 14:30:00,324.1300048828125
2021-02-25 14:30:00,312.8299865722656
2021-02-26 14:30:00,314.1400146484375
2021-03-01 14:30:00,323.5899963378906
2021-03-02 14:30:00,318.3999938964844
2021-03-03 14:30:00,309.1600036621094
2021-03-04 14:30:00,304.1000061035156
2021-03-05 14:30:00,308.67999267578125
2021-03-08 14:30:00,299.94000244140625
2021-03-09 14:30:00,311.7699890136719
2021-03-10 14:30:00,310.8800048828125
2021-03-11 14:30:00,318.0400085449219
2021-03-12 14:30:00,315.4599914550781
2021-03-15 13:30:00,318.8299865722656
2021-03-16 13:30:00,320.5799865722656
2021-03-17 13:30:00,321.8999938964844
2021-03-18 13:30:00,312.0400085449219
2021-03-19 13:30:00,313.1400146484375
2021-03-22 13:30:00,318.6099853515625
2021-03-23 13:30:00,317.2200012207031
2021-03-24 13:30:00,311.8699951171875
2021-03-25 13:30:00,311.3299865722656
2021-03-26 13:30:00,316.0
2021-03-29 13:30:00,315.9100036621094
2021-03-30 13:30:00,314.32000732421875
2021-03-31 13:30:00,319.1300048828125
2021-04-01 13:30:00,324.57000732421875
2021-04-05 13:30:00,331.04998779296875
2021-04-06 13:30:00,330.82000732421875
2021-04-07 13:30:00,331.6199951171875
2021-04-08 13:30:00,335.0799865722656
2021-04-09 13:30:00,337.1099853515625
2021-04-12 13:30:00,336.6700134277344
2021-04-13 13:30:00,340.6000061035156
2021-04-14 13:30:00,336.510009765625
2021-04-15 13:30:00,341.6099853515625
2021-04-16 13:30:00,342.010009765625
2021-04-19 13:30:00,338.8800048828125
2021-04-20 13:30:00,336.4100036621094
2021-04-21 13:30:00,339.2900085449219
2021-04-22 13:30:00,335.20001220703125
2021-04-23 13:30:00,339.4200134277344
2021-04-26 13:30:00,341.6300048828125
2021-04-27 13:30:00,340.1499938964844
2021-04-28 13:30:00,339.0
2021-04-29 13:30:00,340.2200012207031
2021-04-30 13:30:00,337.989990234375
2021-05-03 13:30:00,336.19000244140625
2021-05-04 13:30:00,330.1400146484375
2021-05-05 13:30:00,329.0299987792969
2021-05-06 13:30:00,331.510009765625
2021-05-07 13:30:00,334.20001220703125
2021-05-10 13:30:00,325.760009765625
2021-05-11 13:30:00,325.30999755859375
2021-05-12 13:30:00,316.8900146484375
2021-05-13 13:30:00,319.3399963378906
2021-05-14 13:30:00,326.3900146484375
2021-05-17 13:30:00,324.4100036621094
2021-05-18 13:30:00,322.2200012207031
2021-05-19 13:30:00,322.5899963378906
2021-05-20 13:30:00,328.8299865722656
2021-05-21 13:30:00,327.010009765625
2021-05-24 13:30:00,332.510009765625
2021-05-25 13:30:00,332.9700012207031
2021-05-26 13:30:00,334.1300048828125
2021-05-27 13:30:00,332.8800048828125
2021-05-28 13:30:00,333.92999267578125
2021-06-01 13:30:00,332.82000732421875
2021-06-02 13:30:00,333.4700012207031
2021-06-03 13:30:00,330.0
2021-06-04 13:30:00,335.6000061035156
2021-06-07 13:30:00,336.6000061035156
2021-06-08 13:30:00,336.760009765625
2021-06-09 13:30:00,336.8399963378906
2021-06-10 13:30:00,340.3500061035156
2021-06-11 13:30:00,341.239990234375
2021-06-14 13:30:00,344.510009765625
2021-06-15 13:30:00,342.260009765625
2021-06-16 13:30:00,341.010009765625
2021-06-17 13:30:00,345.3399963378906
2021-06-18 13:30:00,342.6300048828125
2021-06-21 13:30:00,344.3599853515625
2021-06-22 13:30:00,347.57000732421875
2021-06-23 13:30:00,347.739990234375
2021-06-24 13:30:00,349.8900146484375
2021-06-25 13:30:00,349.4599914550781
2021-06-28 13:30:00,353.7099914550781
2021-06-29 13:30:00,354.989990234375
2021-06-30 13:30:00,354.42999267578125
2021-07-01 13:30:00,354.57000732421875
2021-07-02 13:30:00,358.6400146484375
2021-07-06 13:30:00,360.19000244140625
2021-07-07 13:30:00,360.95001220703125
2021-07-08 13:30:00,358.7699890136719
2021-07-09 13:30:00,361.010009765625
2021-07-12 13:30:00,362.4200134277344
2021-07-13 13:30:00,362.4200134277344
2021-07-14 13:30:00,363.07000732421875
2021-07-15 13:30:00,360.5199890136719
2021-07-16 13:30:00,357.6000061035156
2021-07-19 13:30:00,354.6700134277344
2021-07-20 13:30:00,358.7900085449219
2021-07-21 13:30:00,361.55999755859375
2021-07-22 13:30:00,363.95001220703125
2021-07-23 13:30:00,368.20001220703125
2021-07-26 13:30:00,368.489990234375
2021-07-27 13:30:00,364.42999267578125
2021-07-28 13:30:00,365.8299865722656
2021-07-29 13:30:00,366.4800109863281
2021-07-30 13:30:00,364.57000732421875
2021-08-02 13:30:00,364.6000061035156
2021-08-03 13:30:00,366.80999755859375
2021-08-04 13:30:00,367.3399963378906
2021-08-05 13:30:00,369.6700134277344
2021-08-06 13:30:00,368.04998779296875
2021-08-09 13:30:00,368.7300109863281
2021-08-10 13:30:00,366.8399963378906
2021-08-11 13:30:00,366.2099914550781
2021-08-12 13:30:00,367.5299987792969
2021-08-13 13:30:00,368.82000732421875
2021-08-16 13:30:00,368.9800109863281
2021-08-17 13:30:00,365.7300109863281
2021-08-18 13:30:00,362.2099914550781
2021-08-19 13:30:00,363.9599914550781
2021-08-20 13:30:00,367.7300109863281
2021-08-23 13:30:00,373.2300109863281
2021-08-24 13:30:00,374.3699951171875
2021-08-25 13:30:00,374.79998779296875
2021-08-26 13:30:00,372.4200134277344
2021-08-27 13:30:00,376.0400085449219
2021-08-30 13:30:00,380.260009765625
2021-08-31 13:30:00,379.95001220703125
2021-09-01 13:30:00,380.5799865722656
2021-09-02 13:30:00,380.3999938964844
2021-09-03 13:30:00,381.57000732421875
2021-09-07 13:30:00,382.1099853515625
2021-09-08 13:30:00,380.7799987792969
2021-09-09 13:30:00,379.4700012207031
2021-09-10 13:30:00,376.5899963378906
2021-09-13 13:30:00,376.3299865722656
2021-09-14 13:30:00,375.260009765625
2021-09-15 13:30:00,378.04998779296875
2021-09-16 13:30:00,378.30999755859375
2021-09-17 13:30:00,373.8299865722656
2021-09-20 13:30:00,365.70001220703125
2021-09-21 13:30:00,366.1499938964844
2021-09-22 13:30:00,369.57000732421875
2021-09-23 13:30:00,372.9800109863281
2021-09-24 13:30:00,373.3299865722656
2021-09-27 13:30:00,370.3500061035156
2021-09-28 13:30:00,359.8699951171875
2021-09-29 13:30:00,359.2799987792969
2021-09-30 13:30:00,357.9599914550781
2021-10-01 13:30:00,360.17999267578125
2021-10-04 13:30:00,352.6199951171875
2021-10-05 13:30:00,357.3800048828125
2021-10-06 13:30:00,359.6700134277344
2021-10-07 13:30:00,362.9700012207031
2021-10-08 13:30:00,361.1600036621094
2021-10-11 13:30:00,358.3900146484375
2021-10-12 13:30:00,357.1400146484375
2021-10-13 13:30:00,360.0
2021-10-14 13:30:00,366.6300048828125
2021-10-15 13:30:00,368.94000244140625
2021-10-18 13:30:00,372.6499938964844
2021-10-19 13:30:00,375.4700012207031
2021-10-20 13:30:00,374.9800109863281
2021-10-21 13:30:00,377.2699890136719
2021-10-22 13:30:00,374.1000061035156
2021-10-25 13:30:00,377.92999267578125
2021-10-26 13:30:00,379.1199951171875
2021-10-27 13:30:00,380.0
2021-10-28 13:30:00,384.2200012207031
2021-10-29 13:30:00,386.1099853515625
2021-11-01 13:30:00,387.42999267578125
2021-11-02 13:30:00,389.04998779296875
2021-11-03 13:30:00,393.17999267578125
2021-11-04 13:30:00,398.2200012207031
2021-11-05 13:30:00,398.6000061035156
2021-11-08 14:30:00,398.05999755859375
2021-11-09 14:30:00,395.32000732421875
2021-11-10 14:30:00,389.510009765625
2021-11-11 14:30:00,390.5899963378906
2021-11-12 14:30:00,394.70001220703125
2021-11-15 14:30:00,394.6099853515625
2021-11-16 14:30:00,397.4200134277344
2021-11-17 14:30:00,397.6300048828125
2021-11-18 14:30:00,401.75
2021-11-19 14:30:00,403.989990234375
2021-11-22 14:30:00,399.29998779296875
2021-11-23 14:30:00,397.4800109863281
2021-11-24 14:30:00,398.760009765625
2021-11-26 14:30:00,391.20001220703125
2021-11-29 14:30:00,399.69000244140625
2021-11-30 14:30:00,393.82000732421875
2021-12-01 14:30:00,387.1199951171875
2021-12-02 14:30:00,389.9100036621094
2021-12-03 14:30:00,383.1300048828125
2021-12-06 14:30:00,386.20001220703125
2021-12-07 14:30:00,397.8299865722656
2021-12-08 14:30:00,399.6099853515625
2021-12-09 14:30:00,393.7300109863281
2021-12-10 14:30:00,398.010009765625
2021-12-13 14:30:00,392.260009765625
2021-12-14 14:30:00,388.20001220703125
2021-12-15 14:30:00,397.04998779296875
2021-12-16 14:30:00,386.8399963378906
2021-12-17 14:30:00,384.9100036621094
2021-12-20 14:30:00,380.69000244140625
2021-12-21 14:30:00,389.2099914550781
2021-12-22 14:30:00,393.95001220703125
2021-12-23 14:30:00,396.9200134277344
2021-12-27 14:30:00,403.4800109863281
2021-12-28 14:30:00,401.6099853515625
2021-12-29 14:30:00,401.54998779296875
2021-12-30 14:30:00,400.3500061035156
